date,state,fips,cases,deaths
2022-05-08,Washington,53,1511049,12771
2022-05-08,West Virginia,54,502930,6880
2022-05-08,Wisconsin,55,1623093,14464
2022-05-08,Wyoming,56,156745,1814
2022-05-09,Alabama,01,1302945,19601
2022-05-09,Alaska,02,252847,1213
2022-05-09,American Samoa,60,5812,27
2022-05-09,Arizona,04,2025435,30189
2022-05-09,Arkansas,05,837216,11409
2022-05-09,California,06,9296769,90712
2022-05-09,Colorado,08,1399116,12694
2022-05-09,Connecticut,09,770762,10875
2022-05-09,Delaware,10,265472,2928
2022-05-09,District of Columbia,11,141943,1340
2022-05-09,Florida,12,5965411,74108
2022-05-09,Georgia,13,2452132,36498
2022-05-09,Guam,66,49338,358
2022-05-09,Hawaii,15,246110,1425
2022-05-09,Idaho,16,447257,4933
2022-05-09,Illinois,17,3189426,37966
2022-05-09,Indiana,18,1709350,23614
2022-05-09,Iowa,19,766593,9533
2022-05-09,Kansas,20,778899,8691
2022-05-09,Kentucky,21,1343388,15736
2022-05-09,Louisiana,22,1241504,17285
2022-05-09,Maine,23,251134,2325
2022-05-09,Maryland,24,1041886,14495
2022-05-09,Massachusetts,25,1789116,20335
2022-05-09,Michigan,26,2444891,36064
2022-05-09,Minnesota,27,1466895,12809
2022-05-09,Mississippi,28,799608,12454
2022-05-09,Missouri,29,1447246,20555
2022-05-09,Montana,30,274863,3378
2022-05-09,Nebraska,31,480805,4216
2022-05-09,Nevada,32,722133,10787
2022-05-09,New Hampshire,33,314533,2488
2022-05-09,New Jersey,34,2291089,33495
2022-05-09,New Mexico,35,524644,7570
2022-05-09,New York,36,5232634,67837
2022-05-09,North Carolina,37,2675646,24587
2022-05-09,North Dakota,38,241739,2315
2022-05-09,Northern Mariana Islands,69,11305,34
2022-05-09,Ohio,39,2708071,38495
2022-05-09,Oklahoma,40,1042637,14346
2022-05-09,Oregon,41,732382,7541
2022-05-09,Pennsylvania,42,2829776,44733
2022-05-09,Puerto Rico,72,609871,4232
2022-05-09,Rhode Island,44,377576,3546
2022-05-09,South Carolina,45,1477345,17847
2022-05-09,South Dakota,46,238185,2915
2022-05-09,Tennessee,47,1986036,25936
2022-05-09,Texas,48,6775617,88377
2022-05-09,Utah,49,935708,4760
2022-05-09,Vermont,50,126937,644
2022-05-09,Virgin Islands,78,17353,113
2022-05-09,Virginia,51,1721501,20288
2022-05-09,Washington,53,1519556,12789
2022-05-09,West Virginia,54,503807,6882
2022-05-09,Wisconsin,55,1627983,14475
2022-05-09,Wyoming,56,156745,1814
2022-05-10,Alabama,01,1303441,19606
2022-05-10,Alaska,02,252847,1213
2022-05-10,American Samoa,60,5904,29
2022-05-10,Arizona,04,2025435,30189
2022-05-10,Arkansas,05,837475,11409
2022-05-10,California,06,9321533,90822
2022-05-10,Colorado,08,1401266,12703
2022-05-10,Connecticut,09,772709,10883
2022-05-10,Delaware,10,265707,2928
2022-05-10,District of Columbia,11,143005,1340
2022-05-10,Florida,12,5978814,74113
2022-05-10,Georgia,13,2452132,36498
2022-05-10,Guam,66,49370,359
2022-05-10,Hawaii,15,246110,1425
2022-05-10,Idaho,16,447267,4933
2022-05-10,Illinois,17,3194739,37982
2022-05-10,Indiana,18,1709350,23619
2022-05-10,Iowa,19,767422,9533
2022-05-10,Kansas,20,779101,8691
2022-05-10,Kentucky,21,1343760,15736
2022-05-10,Louisiana,22,1242101,17286
2022-05-10,Maine,23,251905,2327
2022-05-10,Maryland,24,1045986,14505
2022-05-10,Massachusetts,25,1792722,20357
2022-05-10,Michigan,26,2444891,36064
2022-05-10,Minnesota,27,1472011,12814
2022-05-10,Mississippi,28,799875,12456
2022-05-10,Missouri,29,1447785,20555
2022-05-10,Montana,30,274897,3378
2022-05-10,Nebraska,31,481424,4216
2022-05-10,Nevada,32,722619,10788
2022-05-10,New Hampshire,33,314860,2492
2022-05-10,New Jersey,34,2295482,33503
2022-05-10,New Mexico,35,524895,7583
2022-05-10,New York,36,5239296,67865
2022-05-10,North Carolina,37,2675904,24587
2022-05-10,North Dakota,38,241916,2315
2022-05-10,Northern Mariana Islands,69,11305,34
2022-05-10,Ohio,39,2708071,38495
2022-05-10,Oklahoma,40,1043539,14346
2022-05-10,Oregon,41,734014,7546
2022-05-10,Pennsylvania,42,2829776,44733
2022-05-10,Puerto Rico,72,610486,4234
2022-05-10,Rhode Island,44,378424,3547
2022-05-10,South Carolina,45,1477345,17847
2022-05-10,South Dakota,46,238185,2915
2022-05-10,Tennessee,47,1987911,25937
2022-05-10,Texas,48,6778536,88391
2022-05-10,Utah,49,935708,4760
2022-05-10,Vermont,50,127189,648
2022-05-10,Virgin Islands,78,17353,113
2022-05-10,Virginia,51,1723985,20295
2022-05-10,Washington,53,1519577,12789
2022-05-10,West Virginia,54,503807,6882
2022-05-10,Wisconsin,55,1630403,14485
2022-05-10,Wyoming,56,157031,1817
2022-05-11,Alabama,01,1303835,19606
2022-05-11,Alaska,02,254467,1228
2022-05-11,American Samoa,60,5930,30
2022-05-11,Arizona,04,2030925,30230
2022-05-11,Arkansas,05,837719,11410
2022-05-11,California,06,9324886,90804
2022-05-11,Colorado,08,1402436,12691
2022-05-11,Connecticut,09,775101,10883
2022-05-11,Delaware,10,265707,2928
2022-05-11,District of Columbia,11,143005,1340
2022-05-11,Florida,12,5986538,74133
2022-05-11,Georgia,13,2460845,36605
2022-05-11,Guam,66,49400,359
2022-05-11,Hawaii,15,251759,1431
2022-05-11,Idaho,16,447645,4933
2022-05-11,Illinois,17,3200925,37994
2022-05-11,Indiana,18,1711268,23619
2022-05-11,Iowa,19,768358,9555
2022-05-11,Kansas,20,779106,8691
2022-05-11,Kentucky,21,1344038,15736
2022-05-11,Louisiana,22,1242809,17290
2022-05-11,Maine,23,252653,2330
2022-05-11,Maryland,24,1047526,14510
2022-05-11,Massachusetts,25,1797308,20365
2022-05-11,Michigan,26,2466603,36098
2022-05-11,Minnesota,27,1473811,12826
2022-05-11,Mississippi,28,800241,12456
2022-05-11,Missouri,29,1448385,20555
2022-05-11,Montana,30,274949,3378
2022-05-11,Nebraska,31,481725,4229
2022-05-11,Nevada,32,724044,10798
2022-05-11,New Hampshire,33,315447,2493
2022-05-11,New Jersey,34,2300407,33517
2022-05-11,New Mexico,35,525249,7596
2022-05-11,New York,36,5248641,67892
2022-05-11,North Carolina,37,2693394,24598
2022-05-11,North Dakota,38,242065,2315
2022-05-11,Northern Mariana Islands,69,11305,34
2022-05-11,Ohio,39,2708071,38495
2022-05-11,Oklahoma,40,1043539,14346
2022-05-11,Oregon,41,735464,7548
2022-05-11,Pennsylvania,42,2849865,44814
2022-05-11,Puerto Rico,72,615397,4240
2022-05-11,Rhode Island,44,379414,3548
2022-05-11,South Carolina,45,1481646,17869
2022-05-11,South Dakota,46,238635,2917
2022-05-11,Tennessee,47,1988665,25968
2022-05-11,Texas,48,6781837,88414
2022-05-11,Utah,49,935708,4760
2022-05-11,Vermont,50,127457,648
2022-05-11,Virgin Islands,78,17672,113
2022-05-11,Virginia,51,1726749,20301
2022-05-11,Washington,53,1524674,12820
2022-05-11,West Virginia,54,504510,6886
2022-05-11,Wisconsin,55,1633347,14491
2022-05-11,Wyoming,56,157031,1817
2022-05-12,Alabama,01,1304291,19623
2022-05-12,Alaska,02,254467,1228
2022-05-12,American Samoa,60,5930,30
2022-05-12,Arizona,04,2030925,30230
2022-05-12,Arkansas,05,837977,11415
2022-05-12,California,06,9328408,90818
2022-05-12,Colorado,08,1409417,12695
2022-05-12,Connecticut,09,777064,10883
2022-05-12,Delaware,10,266673,2928
2022-05-12,District of Columbia,11,143943,1340
2022-05-12,Florida,12,5994350,74158
2022-05-12,Georgia,13,2460845,36605
2022-05-12,Guam,66,49438,359
2022-05-12,Hawaii,15,251759,1431
2022-05-12,Idaho,16,447655,4933
2022-05-12,Illinois,17,3206588,37997
2022-05-12,Indiana,18,1711268,23630
2022-05-12,Iowa,19,768869,9555
2022-05-12,Kansas,20,779241,8691
2022-05-12,Kentucky,21,1344784,15736
2022-05-12,Louisiana,22,1243693,17291
2022-05-12,Maine,23,253654,2332
2022-05-12,Maryland,24,1049736,14519
2022-05-12,Massachusetts,25,1803831,20383
2022-05-12,Michigan,26,2472596,36140
2022-05-12,Minnesota,27,1476423,12837
2022-05-12,Mississippi,28,800826,12457
2022-05-12,Missouri,29,1448924,20554
2022-05-12,Montana,30,274996,3378
2022-05-12,Nebraska,31,482035,4231
2022-05-12,Nevada,32,724364,10798
2022-05-12,New Hampshire,33,316127,2499
2022-05-12,New Jersey,34,2306574,33529
2022-05-12,New Mexico,35,525751,7602
